6.3653e+06   	151488       	62467        	62467        
5.81732e+06  	148313       	38444        	38444        
7.50318e+06  	149014       	92912        	92912        
6.13788e+06  	150100       	328421       	328421       
7.59246e+06  	152358       	296707       	296707       
5.42476e+06  	146756       	33878.5      	33878.5      
5.8711e+06   	149234       	116924       	116924       
5.64322e+06  	147877       	84507.5      	84507.5      
5.01912e+06  	146535       	138320       	138320       
6.19563e+06  	149441       	158070       	158070       
8.24395e+06  	152560       	157046       	157046       
7.74526e+06  	152392       	108256       	108256       
7.6666e+06   	151256       	112757       	112757       
5.94644e+06  	148962       	171328       	171328       
6.53111e+06  	151291       	163922       	163922       
6.60103e+06  	150038       	9928         	9928         
7.04187e+06  	151121       	130112       	130112       
5.7489e+06   	148361       	165418       	165418       
6.07102e+06  	151396       	129650       	129650       
5.45632e+06  	147238       	163300       	163300       
5.50916e+06  	147897       	82123        	82123        
7.30186e+06  	152263       	161028       	161028       
6.1245e+06   	150586       	15085        	15085        
6.33776e+06  	149591       	10024        	10024        
5.63013e+06  	147902       	181338       	181338       
6.57745e+06  	150504       	226484       	226484       
7.44232e+06  	152406       	156336       	156336       
6.08534e+06  	149828       	185438       	185438       
6.5361e+06   	150254       	121590       	121590       
7.91341e+06  	153028       	271129       	271129       
6.1583e+06   	150394       	37476        	37476        
6.98736e+06  	150811       	16003.5      	16003.5      
6.09526e+06  	149050       	42191.5      	42191.5      
7.09226e+06  	150861       	66855.5      	66855.5      
5.58918e+06  	148104       	111969       	111969       
6.00537e+06  	148921       	133348       	133348       
5.58406e+06  	148501       	143239       	143239       
6.75254e+06  	149878       	107282       	107282       
7.0087e+06   	153997       	79346.5      	79346.5      
6.96617e+06  	150207       	41824        	41824        
5.68394e+06  	148053       	117486       	117486       
6.91119e+06  	152105       	44211.5      	44211.5      
7.01948e+06  	152913       	75693.5      	75693.5      
6.55401e+06  	148873       	50854        	50854        
5.4932e+06   	147511       	51109.5      	51109.5      
6.00734e+06  	147198       	93857        	93857        
6.40286e+06  	149185       	5517.5       	5517.5       
6.75209e+06  	149150       	9119         	9119         
7.71846e+06  	153825       	228360       	228360       
6.2464e+06   	149586       	220839       	220839       
7.85602e+06  	152693       	194230       	194230       
5.81532e+06  	148564       	177164       	177164       
6.39704e+06  	148621       	197005       	197005       
5.87731e+06  	147751       	124790       	124790       
8.01792e+06  	154113       	72936.5      	72936.5      
7.69452e+06  	153052       	55042        	55042        
6.16626e+06  	149842       	27689        	27689        
7.54908e+06  	153000       	291584       	291584       
6.60938e+06  	150338       	135228       	135228       
6.21382e+06  	149047       	96969.5      	96969.5      
7.2468e+06   	151445       	35810        	35810        
6.23144e+06  	150091       	98312        	98312        
7.14213e+06  	151489       	26448.5      	26448.5      
6.71463e+06  	150244       	10158        	10158        
5.80456e+06  	147994       	120902       	120902       
5.92635e+06  	150261       	51458        	51458        
6.84918e+06  	149855       	12348        	12348        
5.84712e+06  	148762       	99398.5      	99398.5      
5.68183e+06  	148208       	97453        	97453        
6.71582e+06  	149887       	45126        	45126        
6.10498e+06  	150028       	242536       	242536       
6.28072e+06  	150012       	180830       	180830       
6.38132e+06  	150200       	117940       	117940       
6.58258e+06  	152065       	92352        	92352        
7.56018e+06  	153827       	112846       	112846       
7.76842e+06  	155397       	179896       	179896       
6.38315e+06  	148487       	81439.5      	81439.5      
5.95368e+06  	148318       	42073.5      	42073.5      
7.17347e+06  	152832       	173718       	173718       
7.44722e+06  	152652       	249295       	249295       
5.97056e+06  	149610       	11620.5      	11620.5      
5.24633e+06  	146519       	169285       	169285       
6.44452e+06  	148499       	93892        	93892        
6.56504e+06  	150062       	131380       	131380       
6.5709e+06   	146651       	243758       	243758       
6.99486e+06  	149105       	30293.5      	30293.5      
7.56936e+06  	152480       	64996        	64996        
6.58604e+06  	151709       	161581       	161581       
6.77264e+06  	150010       	96003        	96003        
6.00126e+06  	149961       	160124       	160124       
6.52352e+06  	150063       	127918       	127918       
6.87502e+06  	149827       	13377        	13377        
5.47682e+06  	146788       	76233.5      	76233.5      
6.11758e+06  	148649       	75122.5      	75122.5      
6.50512e+06  	149485       	165500       	165500       
6.20384e+06  	149651       	90447.5      	90447.5      
6.19494e+06  	147967       	16424.5      	16424.5      
6.64828e+06  	148968       	28181.5      	28181.5      
5.25144e+06  	147041       	109046       	109046       
5.88622e+06  	149278       	207532       	207532       
7.2743e+06   	152540       	136692       	136692       
7.18478e+06  	151582       	33447        	33447        
6.48561e+06  	148158       	144060       	144060       
6.74492e+06  	150457       	39139.5      	39139.5      
7.02582e+06  	151895       	47683        	47683        
7.16921e+06  	151612       	19547        	19547        
5.74241e+06  	147692       	148358       	148358       
5.87274e+06  	148589       	125558       	125558       
5.89784e+06  	148441       	82071        	82071        
5.23878e+06  	146394       	194206       	194206       
6.27764e+06  	147560       	79925.5      	79925.5      
6.1713e+06   	149034       	217684       	217684       
7.68936e+06  	151529       	76406.5      	76406.5      
8.55983e+06  	155759       	195838       	195838       
6.2322e+06   	150113       	71047        	71047        
6.1169e+06   	149559       	6798.5       	6798.5       
6.85808e+06  	151554       	238186       	238186       
6.93078e+06  	151808       	218143       	218143       
7.19552e+06  	149845       	100982       	100982       
7.47608e+06  	152494       	80272.5      	80272.5      
6.62742e+06  	149194       	132475       	132475       
7.38156e+06  	151099       	27192.5      	27192.5      
6.2421e+06   	148343       	70193        	70193        
6.82445e+06  	151934       	127722       	127722       
6.37606e+06  	150629       	65670        	65670        
6.58838e+06  	150322       	292742       	292742       
6.11263e+06  	149821       	63872        	63872        
5.36641e+06  	148703       	94655        	94655        
5.41203e+06  	148921       	82257.5      	82257.5      
5.5291e+06   	148050       	140068       	140068       
5.86317e+06  	147761       	90108        	90108        
7.38116e+06  	153183       	175584       	175584       
7.8241e+06   	152666       	54493.5      	54493.5      
7.04764e+06  	150704       	72020        	72020        
6.89168e+06  	150870       	18831.5      	18831.5      
6.08678e+06  	149507       	18575        	18575        
6.4994e+06   	151353       	178782       	178782       
6.02466e+06  	147953       	33426        	33426        
6.2466e+06   	150579       	207002       	207002       
4.60879e+06  	144654       	117256       	117256       
7.0578e+06   	150586       	24726.5      	24726.5      
6.46348e+06  	151245       	122753       	122753       
5.76799e+06  	148285       	49010        	49010        
6.65765e+06  	150380       	66500        	66500        
8.08586e+06  	152444       	22337.5      	22337.5      
7.00843e+06  	150881       	210440       	210440       
7.24094e+06  	150427       	47017        	47017        
8.30703e+06  	154431       	264736       	264736       
6.2295e+06   	151358       	125846       	125846       
6.20208e+06  	149492       	241085       	241085       
5.79376e+06  	148538       	10282.5      	10282.5      
4.7892e+06   	146416       	235787       	235787       
5.89947e+06  	148643       	65528.5      	65528.5      
6.50036e+06  	149464       	46288        	46288        
8.07584e+06  	152769       	67106.5      	67106.5      
5.51758e+06  	146315       	168873       	168873       
5.26242e+06  	147651       	64054        	64054        
6.2854e+06   	147656       	45050        	45050        
6.74126e+06  	152577       	68035.5      	68035.5      
6.63914e+06  	151099       	155656       	155656       
5.18852e+06  	146537       	212721       	212721       
6.14084e+06  	147972       	14663.5      	14663.5      
7.45402e+06  	152600       	290000       	290000       
6.38414e+06  	148686       	65243.5      	65243.5      
6.43654e+06  	148517       	51372.5      	51372.5      
5.50474e+06  	147765       	119105       	119105       
6.1478e+06   	149083       	66756        	66756        
7.73575e+06  	152503       	98319        	98319        
7.40392e+06  	153219       	138826       	138826       
5.2941e+06   	147148       	106555       	106555       
6.01124e+06  	148297       	133396       	133396       
4.77283e+06  	147466       	140342       	140342       
6.06411e+06  	149230       	139709       	139709       
5.94956e+06  	147818       	48985.5      	48985.5      
4.94632e+06  	146395       	70468.5      	70468.5      
6.92473e+06  	152142       	114483       	114483       
6.62951e+06  	150171       	63930.5      	63930.5      
