2.63997e+08  	3.04434e+06  	411231       	3.49791e+08
1.97315e+08  	2.88991e+06  	290298       	2.55366e+08
2.3551e+08   	2.99516e+06  	349453       	3.04462e+08
2.81514e+08  	3.0955e+06   	367269       	3.36774e+08
2.81516e+08  	3.07437e+06  	363988       	3.3505e+08
2.56847e+08  	3.00704e+06  	316084       	2.98493e+08
2.56705e+08  	3.05202e+06  	318727       	2.99924e+08
2.68294e+08  	3.05585e+06  	394016       	3.43378e+08
2.00959e+08  	2.87513e+06  	250963       	2.37461e+08
2.40268e+08  	2.94671e+06  	288818       	2.7633e+08
2.07487e+08  	2.91528e+06  	320139       	2.75474e+08
2.48865e+08  	3.02549e+06  	402422       	3.37746e+08
2.86226e+08  	3.11119e+06  	358930       	3.35023e+08
2.48201e+08  	2.90703e+06  	224845       	2.48151e+08
2.07494e+08  	2.86918e+06  	214824       	2.22635e+08
2.59913e+08  	3.03637e+06  	368857       	3.26531e+08
1.98466e+08  	2.85511e+06  	240732       	2.3102e+08
2.58911e+08  	3.01929e+06  	345777       	3.14421e+08
2.67185e+08  	3.05004e+06  	341460       	3.16523e+08
2.03021e+08  	2.91038e+06  	269471       	2.47887e+08
2.23098e+08  	2.92022e+06  	263883       	2.55171e+08
2.05884e+08  	2.90814e+06  	274637       	2.51893e+08
2.46167e+08  	2.97982e+06  	508102       	3.89054e+08
2.75829e+08  	3.05354e+06  	336886       	3.18572e+08
2.75474e+08  	3.01868e+06  	350928       	3.25276e+08
2.44096e+08  	2.98487e+06  	316957       	2.92466e+08
2.71045e+08  	3.117e+06    	465802       	3.80891e+08
2.62613e+08  	3.03568e+06  	351787       	3.19343e+08
2.66854e+08  	3.07568e+06  	410438       	3.50949e+08
2.26204e+08  	2.91939e+06  	373845       	3.11702e+08
2.69451e+08  	3.04561e+06  	382995       	3.38406e+08
2.47884e+08  	2.9254e+06   	267453       	2.6937e+08
2.2088e+08   	2.9381e+06   	271895       	2.5814e+08
2.9686e+08   	3.17684e+06  	500809       	4.11542e+08
2.61541e+08  	3.00529e+06  	352594       	3.19089e+08
2.34442e+08  	2.9491e+06   	313339       	2.85687e+08
2.79637e+08  	3.11181e+06  	386391       	3.45461e+08
2.69979e+08  	3.10025e+06  	434707       	3.64744e+08
