2.68337e+07  	729206       	589166       	3.10917e+08
2.62637e+07  	723624       	484849       	2.58451e+08
2.63805e+07  	722566       	527578       	2.7987e+08
2.73535e+07  	736008       	616084       	3.24663e+08
2.6923e+07   	728502       	603266       	3.18009e+08
2.6625e+07   	725214       	507045       	2.69736e+08
2.65176e+07  	721422       	523973       	2.78131e+08
2.70696e+07  	730845       	559729       	2.96323e+08
2.67564e+07  	725722       	565444       	2.99003e+08
2.72553e+07  	726102       	724556       	3.7881e+08
2.66922e+07  	727536       	509003       	2.70758e+08
2.67346e+07  	725414       	625028       	3.28783e+08
2.7073e+07   	733579       	580668       	3.06805e+08
2.65929e+07  	720959       	539394       	2.85878e+08
2.70832e+07  	729080       	683700       	3.58308e+08
2.77004e+07  	741540       	697566       	3.65599e+08
2.68652e+07  	728170       	503121       	2.67906e+08
2.65291e+07  	723688       	572986       	3.02653e+08
2.70422e+07  	729373       	572363       	3.0262e+08
2.63872e+07  	723963       	515580       	2.73879e+08
2.83958e+07  	740363       	881715       	4.58017e+08
2.77801e+07  	728686       	697058       	3.65334e+08
2.51719e+07  	709118       	421516       	2.2618e+08
2.69601e+07  	730372       	557941       	2.95372e+08
2.73543e+07  	730939       	648296       	3.40749e+08
2.67006e+07  	724754       	559397       	2.95948e+08
2.73728e+07  	732952       	654446       	3.43841e+08
2.64128e+07  	718601       	542312       	2.87237e+08
2.66372e+07  	725926       	510254       	2.7135e+08
2.65977e+07  	724407       	429244       	2.30818e+08
2.72119e+07  	733726       	558264       	2.95673e+08
2.71155e+07  	724815       	569574       	3.01244e+08
2.63982e+07  	719858       	550116       	2.91137e+08
2.67006e+07  	725795       	502250       	2.67379e+08
2.67958e+07  	728488       	567607       	3.00115e+08
2.69479e+07  	728744       	598432       	3.15605e+08
2.56545e+07  	713964       	464471       	2.47919e+08
2.83868e+07  	749430       	821702       	4.28042e+08
2.63553e+07  	724297       	549655       	2.90902e+08
2.73045e+07  	732612       	711838       	3.72501e+08
2.77754e+07  	729276       	594994       	3.14302e+08
2.69091e+07  	727624       	574848       	3.03789e+08
2.62228e+07  	722433       	453144       	2.42573e+08
2.71159e+07  	731383       	599692       	3.16329e+08
2.81522e+07  	742402       	754946       	3.94518e+08
2.70577e+07  	730662       	510753       	2.71828e+08
2.80823e+07  	742153       	659462       	3.4674e+08
2.81133e+07  	739969       	719872       	3.76953e+08
2.7009e+07   	727152       	666820       	3.49823e+08
2.87271e+07  	754522       	867866       	4.51314e+08
2.83169e+07  	743654       	696597       	3.65432e+08
3.0825e+07   	762332       	1.65607e+06  	8.46497e+08
2.69519e+07  	727641       	691126       	3.61949e+08
2.75081e+07  	728130       	915216       	4.74275e+08
2.82792e+07  	738113       	854466       	4.44325e+08
2.72068e+07  	716619       	638272       	3.35606e+08
2.69028e+07  	727544       	572654       	3.02688e+08
2.67632e+07  	723547       	718780       	3.75666e+08
2.68204e+07  	728665       	508906       	2.70778e+08
2.80722e+07  	741282       	908860       	4.71431e+08
2.76853e+07  	737246       	808574       	4.21079e+08
2.83122e+07  	731507       	794356       	4.1426e+08
