2.46451e+07  	629739       	57146.5      	4.34147e+07
2.20159e+07  	616540       	28787.5      	2.78678e+07
2.49488e+07  	631397       	47021        	3.85105e+07
2.64302e+07  	637262       	190470       	1.10999e+08
2.11364e+07  	617491       	38854.5      	3.24654e+07
2.26548e+07  	628571       	41640        	3.46617e+07
2.15585e+07  	623597       	48208.5      	3.73779e+07
2.15931e+07  	609810       	31280.5      	2.8876e+07
2.52107e+07  	633232       	125950       	7.81133e+07
2.10181e+07  	614214       	36636.5      	3.12842e+07
2.2931e+07   	619526       	35175        	3.15311e+07
2.28182e+07  	629068       	74758.5      	5.13046e+07
2.47174e+07  	634789       	942548       	4.86172e+08
2.07802e+07  	616095       	30224.5      	2.79667e+07
2.45659e+07  	626841       	153514       	9.15475e+07
2.30927e+07  	622581       	65725.5      	4.68994e+07
2.16126e+07  	613960       	33425        	2.99746e+07
2.19239e+07  	617308       	51979        	3.94207e+07
2.83126e+07  	642715       	211876       	1.22665e+08
2.83675e+07  	643104       	267291       	1.50402e+08
2.13146e+07  	616898       	40311        	3.32804e+07
2.58479e+07  	638566       	126402       	7.86789e+07
2.79082e+07  	646854       	337596       	1.8534e+08
2.1369e+07   	615121       	25919.5      	2.61047e+07
2.17802e+07  	618929       	48105        	3.74183e+07
2.34784e+07  	627625       	53541        	4.10202e+07
2.16371e+07  	616325       	73052        	4.98099e+07
3.24297e+07  	666674       	919111       	4.78437e+08
2.12784e+07  	617920       	40809.5      	3.35156e+07
2.10484e+07  	620880       	185558       	1.05787e+08
2.15458e+07  	619945       	35837.5      	3.11714e+07
2.50024e+07  	633673       	103588       	6.68301e+07
1.92094e+07  	611597       	17675.5      	2.08888e+07
2.2016e+07   	622124       	36121.5      	3.15573e+07
3.0036e+07   	654850       	758973       	3.97124e+08
2.2263e+07   	620540       	35279        	3.12532e+07
3.04744e+07  	657089       	650699       	3.43215e+08
2.11647e+07  	617278       	30189.5      	2.81462e+07
2.26433e+07  	621356       	36765        	3.21896e+07
2.45057e+07  	631653       	91289.5      	6.04242e+07
2.9296e+07   	653890       	1.45428e+06  	7.44406e+08
2.33628e+07  	628488       	93653.5      	6.10221e+07
2.40499e+07  	630146       	62047.5      	4.55693e+07
2.35414e+07  	625149       	38535        	3.35388e+07
2.49423e+07  	634392       	99021        	6.45192e+07
2.08875e+07  	615594       	24964.5      	2.53884e+07
2.55952e+07  	632706       	210664       	1.2066e+08
2.33115e+07  	621590       	45853        	3.70686e+07
2.11718e+07  	613778       	17769.5      	2.19258e+07
2.55885e+07  	643032       	233962       	1.32348e+08
