6.14944e+06  	158621       	315720       	1.61569e+08
6.59242e+06  	158817       	186789       	9.7326e+07
6.13916e+06  	156010       	152884       	8.01356e+07
6.45972e+06  	157099       	161098       	8.44073e+07
6.25394e+06  	157202       	197390       	1.02451e+08
6.07148e+06  	158309       	203076       	1.05207e+08
6.32241e+06  	158734       	139662       	7.36269e+07
6.25619e+06  	157145       	184636       	9.60744e+07
6.04314e+06  	156732       	191252       	9.92745e+07
5.79283e+06  	156681       	253129       	1.30088e+08
6.52097e+06  	158722       	202129       	1.0496e+08
5.68226e+06  	154712       	124865       	6.58925e+07
5.78186e+06  	155644       	175826       	9.14265e+07
5.582e+06    	156467       	136144       	7.14891e+07
5.56628e+06  	153008       	130274       	6.85324e+07
6.21148e+06  	155496       	157603       	8.25292e+07
6.6039e+06   	158701       	434118       	2.20996e+08
5.541e+06    	153208       	167433       	8.70998e+07
6.24932e+06  	156749       	165723       	8.66132e+07
6.62072e+06  	159223       	374760       	1.91327e+08
5.61556e+06  	152727       	148662       	7.77497e+07
5.62234e+06  	154911       	220361       	1.13611e+08
6.35748e+06  	159700       	307100       	1.57368e+08
5.98886e+06  	156881       	311540       	1.59392e+08
5.65852e+06  	154448       	151544       	7.9219e+07
7.58226e+06  	164285       	344842       	1.7687e+08
5.79394e+06  	157266       	208732       	1.07892e+08
6.31022e+06  	155250       	538929       	2.73241e+08
5.98654e+06  	155907       	416988       	2.12111e+08
6.23718e+06  	158606       	279935       	1.43721e+08
6.8752e+06   	163491       	266136       	1.37159e+08
6.13498e+06  	154949       	531982       	2.69678e+08
6.63784e+06  	155295       	414260       	2.1107e+08
6.44528e+06  	157923       	310064       	1.58887e+08
6.40205e+06  	160962       	304504       	1.56097e+08
6.30432e+06  	156067       	165651       	8.66019e+07
5.16663e+06  	150307       	189683       	9.8026e+07
5.69543e+06  	156315       	223970       	1.15458e+08
6.19598e+06  	156524       	283580       	1.45514e+08
5.7676e+06   	156578       	316628       	1.61824e+08
7.4579e+06   	158774       	549548       	2.79138e+08
5.74656e+06  	151719       	222199       	1.1458e+08
6.54632e+06  	158287       	183714       	9.57631e+07
6.93796e+06  	157096       	241199       	1.24697e+08
4.38226e+06  	143767       	245814       	1.25673e+08
6.2359e+06   	153487       	240974       	1.24219e+08
7.06072e+06  	159261       	777759       	3.93047e+08
5.6191e+06   	150733       	52607        	2.9716e+07
6.87924e+06  	160108       	316952       	1.62556e+08
5.94395e+06  	155945       	193364       	1.00278e+08
4.5727e+06   	145521       	180989       	9.33629e+07
5.69857e+06  	154672       	157870       	8.2403e+07
5.81914e+06  	154356       	308831       	1.57942e+08
5.41686e+06  	148217       	39106        	2.28543e+07
6.00762e+06  	154993       	107419       	5.73333e+07
3.93808e+06  	141789       	7248.5       	6.16045e+06
5.65434e+06  	154690       	148638       	7.77652e+07
5.67923e+06  	155116       	163422       	8.51713e+07
6.29065e+06  	158837       	273207       	1.40384e+08
5.8323e+06   	156515       	346187       	1.76636e+08
6.44326e+06  	158773       	299648       	1.53681e+08
5.40134e+06  	152677       	188858       	9.77401e+07
4.681e+06    	148204       	9569         	7.71782e+06
6.53758e+06  	158185       	700134       	3.53968e+08
6.26947e+06  	157363       	211545       	1.09537e+08
5.32764e+06  	152598       	155422       	8.09855e+07
5.68204e+06  	153922       	326224       	1.66569e+08
5.33534e+06  	147404       	31032.5      	1.87735e+07
6.46823e+06  	155425       	232382       	1.20047e+08
7.51211e+06  	160139       	565606       	2.87199e+08
5.12571e+06  	149888       	45320        	2.58224e+07
6.54335e+06  	158775       	336249       	1.72031e+08
6.32534e+06  	157479       	177790       	9.26873e+07
6.29056e+06  	157331       	343295       	1.75422e+08
4.15089e+06  	142626       	7285         	6.28845e+06
6.1069e+06   	155682       	155596       	8.14742e+07
6.4872e+06   	156962       	404886       	2.06314e+08
4.40252e+06  	145092       	5989.5       	5.77638e+06
6.00028e+06  	155743       	215788       	1.11517e+08
5.2907e+06   	152048       	149362       	7.79345e+07
6.49042e+06  	157954       	218338       	1.13046e+08
5.56217e+06  	151582       	101490       	5.41322e+07
5.75522e+06  	154852       	146713       	7.68535e+07
4.30104e+06  	143211       	8752.5       	7.09961e+06
5.76733e+06  	155345       	187056       	9.7033e+07
5.99855e+06  	153827       	139889       	7.35591e+07
4.71349e+06  	146156       	19512        	1.26974e+07
6.71036e+06  	159439       	457134       	2.3256e+08
5.87096e+06  	155399       	160030       	8.35721e+07
5.76018e+06  	152591       	125314       	6.61472e+07
5.3787e+06   	153523       	115354       	6.09802e+07
6.61641e+06  	159716       	443426       	2.2566e+08
4.69518e+06  	146169       	227870       	1.16868e+08
4.54392e+06  	145634       	10322        	8.0155e+06
4.93385e+06  	145129       	26137.5      	1.61162e+07
7.05992e+06  	161971       	306598       	1.57477e+08
